Date,Close,High,Low,Open,Volume
2010-03-18,88.31505584716797,88.48860408164622,87.96040629376792,88.3678756259558,196509100
2010-03-19,87.86807250976562,88.86820899055215,87.52711334410813,87.86807250976562,226641100
2010-03-22,88.33782958984375,88.49694733480497,87.3149636588093,87.36800098025155,184477800
2010-03-23,88.95911407470703,89.03488083553805,88.17869967431103,88.4666214583555,182941600
2010-03-24,88.52725219726562,88.9742860182715,87.57258038136399,88.62575421205801,196072600
2010-03-25,88.38330841064453,89.53497862350329,88.27723375080105,89.12583102954895,223396300
2010-03-26,88.33023071289062,88.96667838108836,87.98169902116813,88.54995834518729,205808500
2010-03-29,88.89093017578125,89.0500421260318,88.41359432502962,88.77727713113543,134513500
2010-03-30,88.9515380859375,89.27734036895005,88.5802769013155,88.99699698754696,145772500
2010-03-31,88.64847564697266,89.04246632859129,88.35298119060015,88.6105893707673,161078700
2010-04-01,89.25462341308594,89.59557678415459,88.72424443731502,89.25462341308594,161215200
2010-04-05,89.98200988769531,90.04261984824824,89.34555616648998,89.59559176341477,105847600
2010-04-06,90.19413757324219,90.35324952023068,89.62587814229734,89.72437436263291,110384200
2010-04-07,89.67890167236328,90.43658079715132,89.26217584147666,90.01228233707256,184576300
2010-04-08,89.98957061767578,90.14110995060334,89.1030871974289,89.36827380425902,158704000
2010-04-09,90.58057403564453,90.6184545370349,90.0123144890737,90.17899910033438,133006500
2010-04-12,90.7245101928711,90.95939468710237,90.58812769902623,90.69420232972404,110279000
2010-04-13,90.79271697998047,90.95182894819575,90.16384173848577,90.63360501176518,125043600
2010-04-14,91.8231430053711,91.8231430053711,90.98211864092619,91.12607375638272,161609000
2010-04-15,91.89891052246094,92.1110597727765,91.6412965894824,91.67160445104655,144615300
2010-04-16,90.43658447265625,91.89890547415384,89.97439972530088,91.57310320602846,366786700
2010-04-19,90.77754211425781,90.86846569829635,89.76225477201136,90.1714022292346,217947800
2010-04-20,91.5882797241211,91.66405228526457,90.8230277261583,91.34582255811247,157708000
2010-04-21,91.4216079711914,91.85348503950183,90.91395833108547,91.64132993136433,192910100
2010-04-22,91.69437408447266,91.80802716998504,90.25478760343606,90.77758254777531,115360300
2010-04-23,92.29291534423828,92.33080162217387,91.39885352292204,91.6337380409807,177335500
2010-04-26,91.9443359375,92.5277519440157,91.85341816655416,92.32317539812475,143457300
2010-04-27,89.76982879638672,91.93678586074398,89.59556004731924,91.41399117480796,355853300
2010-04-28,90.45175170898438,90.67905780861454,89.61072723324067,90.20172193615227,300674100
2010-04-29,91.5731201171875,91.76253994106375,90.97455278006242,90.99728223402609,193775000
2010-04-30,90.01986694335938,91.68676470805269,89.99713749149286,91.5882627091195,270000900
2010-05-03,91.18669891357422,91.43673445982131,90.31536659766215,90.45174909737564,182747900
2010-05-04,89.04246520996094,90.1865625255066,88.58785880437856,90.17141148359529,360353400
2010-05-05,88.51207733154297,89.25460543581175,87.86805121555562,88.31507913561319,328973200
2010-05-06,85.57230377197266,88.6484799441637,79.5563281550187,88.0877988690774,647356600
2010-05-07,84.29940032958984,86.20117120586356,82.89769478415843,85.34499567999416,637558800
2010-05-10,88.01201629638672,88.38327747589499,87.06491732167852,87.74682395896171,396159600
2010-05-11,87.76199340820312,88.92124179515439,87.06492984986612,87.18615553014314,317849800
2010-05-12,88.98942565917969,89.11823552504679,87.95898141604657,88.11052073452728,235607100
2010-05-13,87.88320922851562,89.16368893271606,87.80744246426377,88.74696305838053,234452500
2010-05-14,86.29208374023438,87.38314363948716,85.51925349868601,87.22403170095173,345601400
2010-05-17,86.3375473022461,86.76942423890371,84.68580632367885,86.52696711272108,325739800
2010-05-18,85.16315460205078,87.29980999998472,84.88281117960791,87.04219603167395,360556800
2010-05-19,84.67823028564453,85.44348212711138,83.61747823354524,84.68580291570241,394742700
2010-05-20,81.48084259033203,83.26138800717455,81.42780526406472,82.87496989829272,530418300
2010-05-21,82.67039489746094,82.87496577985878,79.82909731583425,80.2458232733934,500909400
2010-05-24,81.60962677001953,82.88252807021719,81.53386000537408,82.22334507847128,269823000
2010-05-25,81.69294738769531,81.73083364894589,79.08652984684241,79.63963804568874,396505200
2010-05-26,81.20047760009766,82.9431420535392,80.9580204899403,82.19304127221385,349719300
2010-05-27,83.92057800292969,83.95088587478736,82.42037013946978,82.73102149053437,300870500
2010-05-28,82.86736297607422,83.89022857690401,82.47336661772195,83.82961286321402,297933500
2010-06-01,81.47325134277344,83.30683379702613,81.35202566496069,82.09454811572823,277909400
2010-06-02,83.59476470947266,83.60233734097335,81.45810915742624,81.88998615898983,240243700
2010-06-03,83.88265991210938,84.14784646451875,83.02648453414957,83.83720101187728,226618300
2010-06-04,80.9352798461914,82.83705597323436,80.66251491240705,82.29152610566564,398475600
2010-06-07,79.92760467529297,81.53388721269684,79.86699471173164,81.22323585916452,264609100
2010-06-08,80.78376007080078,80.94287201244506,79.29113109075165,79.98819458194573,357774300
2010-06-09,80.35191345214844,82.04153550345973,80.01095420806723,81.25354812816636,268023300
2010-06-10,82.7007064819336,82.7992027214946,80.3443231192239,81.72329937625291,317890600
2010-06-11,83.10224914550781,83.15528645461801,81.92027152497599,81.97330883408618,214128200
2010-06-14,82.97348022460938,84.19334463150102,82.89013502061289,83.73873232583448,207196100
2010-06-15,84.86006927490234,84.9358360377711,83.41289924738521,83.55686014327928,238268700
2010-06-16,84.82977294921875,85.17830473031695,84.25393506797056,84.42062543732932,216374000
2010-06-17,84.96614074707031,85.11010163762388,84.14027323536106,85.07221536727823,263185800
2010-06-18,85.05827331542969,85.3627823027156,84.78421058036307,85.13440056225117,174006600
2010-06-21,84.81465148925781,86.17734471016378,84.34265332800453,86.11644640559551,213140700
2010-06-22,83.41392517089844,85.18771908278099,83.29212269633709,84.81469138125492,239355400
2010-06-23,83.1550521850586,83.76407588779571,82.58408919666613,83.4671755984825,254639900
2010-06-24,81.77714538574219,82.85055886960204,81.56398674421644,82.74397954883916,268523600
2010-06-25,82.11970520019531,82.53840790526556,81.28228817378312,82.02073456536341,238726500
2010-06-28,81.8608627319336,82.46227775321356,81.56396245420667,82.24150470934099,169218600
2010-06-29,79.3333969116211,81.84563618054621,78.8309525427173,80.71131895352214,373649500
2010-06-30,78.57975769042969,79.84348646852665,78.32091803680552,79.11265431827702,284101700
2010-07-01,78.22955322265625,78.78528734520054,76.9886564624156,78.52645354744273,382924800
2010-07-02,77.80325317382812,78.73202094957293,77.36171269380277,78.4960246750647,233385200
2010-07-06,78.31330108642578,79.45522728933474,77.55962561064722,78.89948731500543,256935300
2010-07-07,80.77989196777344,80.87885685352225,78.42752004032539,78.51126179293567,253769400
2010-07-08,81.57923126220703,81.67058166423054,80.6276258535389,81.45742298199103,210842100
2010-07-09,82.18822479248047,82.19583925920783,81.4041031555157,81.55635764124497,144999900
2010-07-12,82.24152374267578,82.40139271320943,81.57159579832471,81.91417133402011,131283600
2010-07-13,83.482421875,83.80976848054397,82.92668189525793,83.09416533595108,213025900
2010-07-14,83.47476959228516,83.80212185767193,82.87335469503343,83.21593008079739,184426800
2010-07-15,83.49764251708984,83.78692839177153,82.34810186956796,83.4443528610133,232337900
2010-07-16,81.19854736328125,83.13981791428229,81.03867262563759,83.04846175107669,282693400
2010-07-19,81.67816162109375,81.93699539497614,80.86358796779326,81.49545508610996,186709000
2010-07-20,82.58409881591797,82.6449971275899,80.55908039331018,80.59714692022462,258162400
2010-07-21,81.51068878173828,83.03325698971557,81.17572191737952,83.01041939589778,264527000
2010-07-22,83.33014678955078,83.6955656688428,82.46989795174072,82.4775066099601,274781300
2010-07-23,84.05338287353516,84.17518531307844,82.92667981504094,83.16267603475019,222020800
2010-07-26,84.9288558959961,85.01259761515588,83.96202760406523,84.19802382634994,184445700
2010-07-27,84.92124938964844,85.48459803525826,84.58628250451642,85.39324184618485,204855600
2010-07-28,84.37311553955078,85.00498271660241,84.09143834049321,84.74614311052368,163056200
2010-07-29,83.96202087402344,85.12678457316372,83.29209298258066,84.89839702864595,220149100
2010-07-30,83.94677734375,84.39593788770047,82.96472617423332,83.10936617301778,220070600
2010-08-02,85.84239196777344,85.9794233304773,84.91362448812907,85.25619999082052,188263200
2010-08-03,85.43128204345703,85.84998471267299,85.14960490340839,85.62921748803541,146657300
2010-08-04,86.00225067138672,86.10882996210358,85.38561251679118,85.66728386734187,158171700
2010-08-05,85.91092681884766,85.95660782357709,85.32474049941756,85.45415742851878,140473800
2010-08-06,85.56072998046875,85.69776136752441,84.44164128753721,85.06589409342683,239728300
2010-08-09,86.01748657226562,86.16213240606822,85.5074276326223,85.96419691899149,120800400
2010-08-10,85.55310821533203,86.00988333865025,84.78421542789607,85.28665993215436,242916300
2010-08-11,83.20835876464844,84.26654325382673,83.07132738722277,84.23609119127246,273406900
2010-08-12,82.6982650756836,82.99516532165582,81.91414361539107,81.95221013231469,239542600
2010-08-13,82.45469665527344,82.9495325877811,82.3557317920271,82.4394735255963,158698500
2010-08-16,82.41658020019531,82.68302835041841,81.59439235824912,81.89129255537401,147895300
2010-08-17,83.42913818359375,84.03816790695112,82.8886270629796,83.12462913005297,172270300
2010-08-18,83.58138275146484,84.03053758640415,82.91145482865925,83.39106172483562,182922100
2010-08-19,82.1273422241211,83.35301032269159,81.78476663727452,83.1474661322112,265847600
2010-08-20,81.8608627319336,82.17299194131277,81.26706217647975,81.88370032127634,209714200
2010-08-23,81.54877471923828,82.65263460949167,81.5107081817241,82.24915486764924,163490300
2010-08-24,80.33829498291016,80.99299965001056,79.91197782596501,80.65803285061901,280677800
2010-08-25,80.65042114257812,80.95493006708725,79.39430150050401,79.8967458724524,272234800
2010-08-26,80.10992431640625,81.13765663740858,79.84347024847459,81.0310773334905,224439500
2010-08-27,81.35081481933594,81.43455653028121,79.40953815016665,80.6123683545293,272649000
2010-08-30,80.17082977294922,81.3888890259585,80.16322111351721,81.13766386941506,167238600
2010-08-31,80.17082977294922,80.68089455360507,79.54657701944359,79.87392942726586,273933100
2010-09-01,82.56884002685547,82.68303375817233,81.19853267545642,81.25182230898636,256828100
2010-09-02,83.3377685546875,83.35299168059557,82.5917076061881,82.7668054988819,156112200
2010-09-03,84.4188003540039,84.49492760866167,83.70319138231915,84.15235205863317,212197300
2010-09-07,83.4671630859375,84.12948214411355,83.39865032550635,84.02290286690845,141973700
2010-09-08,84.05338287353516,84.38834393838188,83.59660775287131,83.63467428230561,149924400
2010-09-09,84.44161987304688,85.02019733923588,84.21323815796363,84.99735974854116,147017900
2010-09-10,84.86795043945312,84.96691527734443,84.40356669341395,84.59388771037635,127819000
2010-09-13,85.81195068359375,85.98704278628435,85.36279001294518,85.70537136678978,178503500
2010-09-14,85.7586669921875,86.2458884195166,85.32473522696823,85.64447319962716,209823600
2010-09-15,86.08601379394531,86.18497864334135,85.24860238358839,85.50743620884134,168608400
2010-09-16,86.06316375732422,86.11645340823968,85.53026144003331,85.81955309483409,199962900
2010-09-17,86.09530639648438,86.60044657419976,85.85804677077424,86.51625654458053,195836900
2010-09-20,87.41172790527344,87.60306782429537,86.11826818413125,86.39379813466131,214555200
2010-09-21,87.23570251464844,87.89390649466166,86.87598251584845,87.48061738883953,268389100
2010-09-22,86.80708312988281,87.58775318015438,86.56216829512178,87.09792351063233,191322400
2010-09-23,86.10295104980469,86.99842033930743,85.85803622261,86.09529581917138,202354300
2010-09-24,87.87858581542969,87.93981598259931,86.98311651768685,87.05965130703383,209671800
2010-09-27,87.45764923095703,88.0087091421847,87.37346503712655,87.90921448458066,128761800
2010-09-28,87.7637939453125,88.0469791317497,86.62340964616773,87.5724540234787,209207500
2010-09-29,87.6107177734375,87.94747787916461,87.26630243642644,87.54183237034306,179665800
2010-09-30,87.3504867553711,88.6209864608866,86.93719188150088,88.05462200672231,287106700
2010-10-01,87.71788787841797,88.10822301466591,87.19744297649802,88.00872250272573,174638700
2010-10-04,87.05964660644531,87.90154092226607,86.62339190756902,87.53417161754383,166153200
2010-10-05,88.81233215332031,89.02663191541305,87.76378735824592,87.86328784723938,229634100
2010-10-06,88.80467987060547,89.03429010288887,88.44495989833584,88.79702463906783,148626600
2010-10-07,88.69752502441406,89.1873547092697,88.16177563136272,89.16439485517185,164860000
2010-10-08,89.19505310058594,89.4399680615246,88.48326808297777,88.8200283439809,177760100
2010-10-11,89.27921295166016,89.52412782971388,88.97306789428518,89.33278789875843,103098300
2010-10-12,89.55473327636719,89.81495275161588,88.51384369691115,88.98836293747773,182210000
2010-10-13,90.25120544433594,90.73338574447624,89.83791054674305,90.05221614637792,194347200
2010-10-14,89.89913940429688,90.32008952696123,89.33277492590064,90.16701410088763,217764300
2010-10-15,90.08280944824219,90.58029428354396,89.36337549982821,90.5267193529256,243705000
2010-10-18,90.5267105102539,90.82520021443253,89.78431094475312,90.11341572618453,141204800
2010-10-19,89.34043884277344,90.19763795520156,88.79702832641931,89.69250359812513,280604700
2010-10-20,90.21290588378906,90.6491604661659,89.44754655756809,89.50112147683441,200051800
2010-10-21,90.41192626953125,91.14667077526387,89.70779684810793,90.61857662881152,221585500
2010-10-22,90.5802993774414,90.71806432666882,90.31242470928525,90.54968429547644,108212400
2010-10-25,90.84819030761719,91.65947552683595,90.7793107402888,91.18495043028275,151145700
2010-10-26,90.86351776123047,90.95535720150774,90.21296308926124,90.38899257594733,158982900
2010-10-27,90.603271484375,90.70277197402733,89.74607243032803,90.22824689822946,190024000
2010-10-28,90.61859130859375,91.16199600484488,90.18233650516784,91.12372568345106,168576000
2010-10-29,90.68746185302734,90.86349713899271,90.36601220654866,90.526737029788,144305500
2010-11-01,90.71810150146484,91.65184144672322,90.19765657325028,91.13139651850867,174074800
2010-11-02,91.4375228881836,91.65182266661354,91.15433770141202,91.39925256807925,158345900
2010-11-03,91.8049087524414,91.85848370666845,90.6568690139487,91.59826416877483,226702800
2010-11-04,93.57289123535156,93.61881095501936,91.82021658417065,92.8228360584635,215039400
2010-11-05,93.92493438720703,94.07800397695962,93.5116394877984,93.63409399175436,180654100
2010-11-08,93.74888610839844,93.90196151616257,93.32794187531402,93.63408101238278,156107100
2010-11-09,93.07540130615234,94.10098058640875,92.70037665702309,94.00148591927736,186621600
2010-11-10,93.45040893554688,93.49633448367003,92.3482950475104,93.05242450027298,221387400
2010-11-11,93.09837341308594,93.23613842220966,92.36362864417022,92.64681389604463,158017600
2010-11-12,91.99625396728516,92.87641898495214,91.57530954264956,92.47077918844248,239068800
2010-11-15,91.86612701416016,92.6467972049612,91.82786253138367,92.28707719932065,163940800
2010-11-16,90.43489837646484,91.45282226560393,89.9986377735372,91.29975267243088,299566200
2010-11-17,90.48084259033203,90.8558672826306,90.20531257661774,90.473187356831,172308900
2010-11-18,91.81255340576172,92.14165832644153,91.34568349876871,91.35333873112816,197723700
2010-11-19,92.06510925292969,92.10337373033421,91.2691345486115,91.76661946871418,156852900
2010-11-22,91.98857879638672,92.0268432755955,90.9017636485495,91.60589896891425,181361000
2010-11-23,90.65685272216797,91.09310751082735,90.30478796634031,90.90176758879726,222309000
2010-11-24,91.99625396728516,92.01921966832265,91.21558946975009,91.23089409787602,140046100
2010-11-26,90.92473602294922,91.69774512698667,90.92473602294922,91.20026598610971,76007800
2010-11-29,91.20024871826172,91.44516354589543,90.11343369635897,90.6951086017003,223642300
2010-11-30,90.68746185302734,91.20790664032978,90.1670170657249,90.29713264197349,233930700
2010-12-01,92.61614990234375,92.79217930819961,91.98855537862646,91.99620476898242,221037200
2010-12-02,93.802490234375,93.8713756491147,92.70802554497031,92.76160049455383,191213600
2010-12-03,94.05501556396484,94.16216541210325,93.45803617027123,93.48099601783963,151288900
2010-12-06,93.95555877685547,94.16985855942211,93.75656361908737,93.85605827835586,103050500
2010-12-07,94.00914764404297,94.91227246090868,93.95557269046755,94.85869750733325,206581000
2010-12-08,94.3535385131836,94.43007331179383,93.68767934212057,94.12393411735286,138019200
2010-12-09,94.72093200683594,94.91992135379029,94.25406205418648,94.88165686671383,123705100
2010-12-10,95.27195739746094,95.36379680446844,94.69793774674477,95.01173211940342,117571700
2010-12-13,95.33319091796875,95.82302060002247,95.3025758329366,95.70822133018989,133812700
2010-12-14,95.41739654541016,95.84600196671893,95.12656194889067,95.47862672548732,147249600
2010-12-15,94.98112487792969,95.61637474524339,94.82040006316905,95.24135017746856,160823100
2010-12-16,95.53219604492188,95.6010814532581,94.71326141213969,95.04236631162586,185035200
2010-12-17,95.634521484375,95.75761998519894,95.26521424202423,95.46525590954504,141075300
2010-12-20,95.86534118652344,96.09615896554399,95.38832638579291,95.89611728172218,119085500
2010-12-21,96.4731674194336,96.53471961720669,96.07308987378978,96.16541230050876,94965500
2010-12-22,96.77322387695312,96.8039999748318,96.48855524397125,96.5424119477738,78878100
2010-12-23,96.6347427368164,96.77323225428876,96.3962352950355,96.66551883735926,70053700
2010-12-27,96.67320251464844,96.76552493505244,96.20387731112721,96.27311912643022,58126000
2010-12-28,96.81169128417969,96.90401370388658,96.5577928901053,96.86554798565544,55309100
2010-12-29,96.88094329833984,97.09637012692247,96.86555818341573,96.92711038299386,58033100
2010-12-30,96.72702026367188,97.04246485625356,96.5808353303152,96.78857243244708,76616900
2010-12-31,96.75016021728516,96.84248852709291,96.42701993787024,96.58089458427501,91218900
2011-01-03,97.75038146972656,98.17353976214088,96.71170686574916,97.48878747755795,138725200
2011-01-04,97.69648742675781,97.99654703819229,97.08867271207399,97.96577094087333,137409700
2011-01-05,98.20430755615234,98.26585976909122,97.29643296010127,97.3887612795096,133975300
2011-01-06,98.01193237304688,98.35046357437906,97.71956825276749,98.2427501684898,122519000
2011-01-07,97.81957244873047,98.30428270725702,97.05788322249175,98.1427126210815,156034600
2011-01-10,97.69648742675781,97.83497692972298,97.09636233394846,97.38873232350848,122401700
2011-01-11,98.04269409179688,98.28120147415287,97.67338684723772,98.05038958250047,110287000
2011-01-12,98.92752075195312,99.03523417804954,98.0658074732403,98.6428520701018,107929200
2011-01-13,98.76591491699219,99.01212366793708,98.51971790592671,98.96596246210476,129048400
2011-01-14,99.48145294189453,99.50453354576538,98.55819356742116,98.62743537903368,117677900
2011-01-18,99.65072631835938,99.74304874105816,99.2737235258713,99.38912655424478,114401300
2011-01-19,98.67359924316406,99.66610045596907,98.41201123233239,99.56608841646296,151958400
2011-01-20,98.54280853271484,98.78900556882373,97.81188943636174,98.4504802417188,175745700
2011-01-21,98.76591491699219,99.38142505447499,98.65820152342366,99.15830864632566,151462900
2011-01-24,99.32754516601562,99.44294814683138,98.68125325381946,98.7043338499826,113715500
2011-01-25,99.3814468383789,99.46607964758236,98.56590071689942,99.0659962095404,167552200
2011-01-26,99.76611328125,100.05848322588983,99.4275821326942,99.62762966950204,141281500
2011-01-27,100.01232147216797,100.18158704551536,99.61223814063061,99.78919333462875,123302700
2011-01-28,98.26585388183594,100.28934020389114,98.10428373500787,100.12776418712133,295637300
2011-01-31,99.00442504882812,99.08136822059909,98.2889028588531,98.53511161661639,149249200
2011-02-01,100.58940124511719,100.76635651167712,99.54303715348182,99.60458936356433,167194300
2011-02-02,100.39704895019531,100.6663266457348,100.27394453743746,100.32779538059218,118323600
2011-02-03,100.62013244628906,100.77400704186039,99.68918351216114,100.22004910590033,145886700
2011-02-04,100.90480041503906,100.94327199866527,100.19696788785724,100.65860341161363,134634800
2011-02-07,101.5357437133789,101.8665736423242,101.12026922135003,101.12797058520341,112439100
2011-02-08,101.99729919433594,102.05114999952902,101.35100735289619,101.62798621640617,99072800
2011-02-09,101.76653289794922,102.04351190130026,101.25873610182555,101.72037168737081,146436700
2011-02-10,101.80496978759766,101.9203727747098,101.02019425560522,101.25101196970613,162708500
2011-02-11,102.41280364990234,102.54359764747736,101.38183091145501,101.40491151456357,137710300
2011-02-14,102.65901947021484,102.74365227707752,102.23586717578316,102.35127021246787,101690700
2011-02-15,102.33588409423828,102.49746009316233,101.80501836036146,102.34358545697127,119575400
2011-02-16,102.98214721679688,103.10523984699796,102.47435049512615,102.68208765215124,130183500
2011-02-17,103.28987121582031,103.42835479348315,102.58972848907764,102.68206261406223,109810500
2011-02-18,103.50529479980469,103.62839913613081,103.14368314926901,103.38219046347857,130002400
2011-02-22,101.4280014038086,103.52841865814558,101.15102240126785,102.4205026479826,233116400
2011-02-23,100.80476379394531,101.61261989350137,100.1815642068203,101.36641121025998,227584000
2011-02-24,100.73554229736328,101.12793604357242,99.78920231746342,100.69708245076858,260431400
2011-02-25,101.81268310546875,101.87423529288145,101.09714919919053,101.15870138660323,141686900
2011-02-28,102.44357299804688,102.5743787343828,101.85115520348721,102.18968636602382,141585500
2011-03-01,100.73554229736328,102.85905177601066,100.70477207211154,102.76672936037552,258565500
2011-03-02,100.95097351074219,101.42029865597617,100.2893021869677,100.59705137668088,200277400
2011-03-03,102.6898193359375,102.8052223927338,101.8588821073531,101.86657173117828,176480100
2011-03-04,101.92040252685547,102.81289168730953,101.25104152645494,102.61284413141601,277202300
2011-03-07,101.12024688720703,102.45129115262543,100.58938119335149,102.22047334579878,216790400
2011-03-08,102.0050277709961,102.32816794519542,100.84326106805,101.28180425450653,174615000
2011-03-09,101.85884094238281,102.17429148998556,101.25103218908778,101.80499011760224,153806000
2011-03-10,99.97386169433594,100.92789132235318,99.87383791467082,100.78940769501399,301291800
2011-03-11,100.6662826538086,101.0278943708309,99.6276204422602,99.65070104208053,225621800
2011-03-14,100.05850982666016,100.38933970259585,99.29681453991125,100.0123486104721,234974100
2011-03-15,98.91207885742188,99.50450826598262,97.32714851492669,97.39639030894789,359585400
2011-03-16,97.0809555053711,98.91979022174506,96.38850814543055,98.59663833720772,468670300
2011-03-17,98.36583709716797,98.7813055580443,97.78879854649635,98.48124598129023,254303700
2011-03-18,98.72361755371094,99.5890740421569,98.53043577556639,99.55815835476096,230435400
2011-03-21,100.25361633300781,100.4622441566918,99.83633710388064,99.95225324125134,153992600
2011-03-22,99.90587615966797,100.36951711090705,99.81315268577183,100.23815492592779,129538600
2011-03-23,100.1917953491211,100.45451972474397,99.1563438986925,99.62769609507973,148603100
2011-03-24,101.14997863769531,101.29679868189295,100.19952755010078,100.76361506491439,159129800
2011-03-25,101.45909881591797,101.89954725420112,101.14227778696151,101.41273706356007,155642800
2011-03-28,101.21178436279297,101.93814966668269,101.18088046919037,101.67542530298438,109762400
2011-03-29,101.89179992675781,101.92270382399879,100.79452881605846,101.12679582264025,129798800
2011-03-30,102.59497833251953,102.896341423904,102.27815739799547,102.4249774306227,135835000
2011-03-31,102.45588684082031,102.74180389533456,102.34770551477932,102.46362165824624,132537100
2011-04-01,102.88860321044922,103.36770200492462,102.64133668277604,103.08951979199281,153850100
2011-04-04,102.97360229492188,103.29042321479176,102.67997403412842,103.1049644783335,100768900
2011-04-05,102.95816802978516,103.41407421103052,102.72634753039382,102.77270927209601,120791500
2011-04-06,103.28271484375,103.54543924785109,102.86543557523113,103.452715761905,120411600
2011-04-07,103.01998138427734,103.5299723030338,102.50997867464119,103.09724701881393,170731500
2011-04-08,102.66452026367188,103.53770563667054,102.23951801173096,103.47588605539917,147945400
2011-04-11,102.35541534423828,103.1204074663139,102.10813706458092,102.77268270256342,121385400
2011-04-12,101.59041595458984,101.98450246560343,101.21951030946659,101.78359769759456,161187400
2011-04-13,101.58271026611328,102.13906293330868,101.19634671416544,102.06179729744704,162059000
2011-04-14,101.65997314453125,101.81451620294256,100.6631603955307,100.99542738157103,161220400
2011-04-15,102.03092193603516,102.28592339601043,101.5441116859774,101.84547490396918,170006700
